dime.cid,corp.person.id,ticker,corp.name,last.name,first.name,middle.name,age,gender,ceo,chairman,privatefirm,sector,industry,dime.cfscore,total,num.conts,self.funded,total.dem,total.rep,pct.to.dems,total.2002,total.2004,total.2006,total.2008,total.2010,total.2012,to.incumbs,to.open.seat,to.challs,to.winner,to.losers
5503022950,30532172,PRCHS,CHS Inc,Schurr,daniel,W,NA,M,0,0,1,NA,NA,1.077080047,5775,16,0,0,1350,0,50,50,400,1225,1300,1725,0,0,0,0,0
3732281693,10323796,PRCHS,CHS Inc,Fritel,steven,J,NA,M,0,0,1,NA,NA,NA,5100,0,0,0,0,NA,0,300,900,850,1050,1000,0,0,0,0,0
3196130500,9123080,PRCHS,CHS Inc,Bielenberg,david,,NA,M,0,0,1,NA,NA,NA,2950,0,0,0,0,NA,0,0,650,0,300,1000,0,0,0,0,0
5031116271,9184894,PRCHS,CHS Inc,Knecht,randy,,NA,M,0,0,1,NA,NA,-0.797398489,30920,64,0,44707,350,0.992,4650,6700,3900,4200,4470,2000,15270,3000,1500,8750,8520
4138331549,9123076,PRCHS,CHS Inc,Eischens,curt,,NA,M,0,0,1,NA,NA,0.908643912,8050,2,0,0,200,0,600,700,900,1200,500,2000,500,0,0,500,0
3115064865,5997532,PRCHS,CHS Inc,Toelle,michael,,NA,M,0,0,1,NA,NA,NA,6420,0,0,0,0,NA,600,600,900,900,500,1000,0,0,0,0,0
4625032258,9123082,PRCHS,CHS Inc,Bass,robert,,NA,M,0,0,1,NA,NA,0.667603078,8010,19,0,300,1260,0.192,700,1060,1350,1600,550,1600,0,0,100,0,0
3770380237,10323786,PRCHS,CHS Inc,Mulcahey,michael,,NA,M,0,0,1,NA,NA,NA,3850,0,0,0,0,NA,0,400,800,850,800,1000,0,0,0,0,0
2963001328,30532136,PRCHS,CHS Inc,Anthony,donald,H,NA,M,0,0,1,NA,NA,NA,3100,0,0,0,0,NA,300,0,0,800,1000,1000,0,0,0,0,0
3151108868,30532470,PRCHS,CHS Inc,Kayser,david,R,NA,M,0,0,1,NA,NA,NA,3800,0,0,0,0,NA,0,0,0,900,900,1000,0,0,0,0,0
4085305447,51540652,PRCHS,CHS Inc,Kruger,greg,,NA,M,0,0,1,NA,NA,-0.56880823,3500,3,0,100,0,1,0,0,0,0,500,2000,600,0,0,600,0
2243627935,47174949,PRCHS,CHS Inc,Malesich,edward,,NA,M,0,0,1,NA,NA,0.999147439,2980,14,0,0,545,0,0,100,0,250,100,1485,0,0,0,0,0
-1,116840420,PRCHS,CHS Inc,Blew,clinton,,NA,M,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,144362087,PRCHS,CHS Inc,Erickson,jon,,NA,M,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
5432803090,23970035,PRCREF,TIAA-CREF,Ferguson,roger,W,NA,M,1,0,1,NA,NA,-1.494903683,26345.85,4,0,12700,0,1,0,0,0,12700,3645.95,9999.9,0,7300,0,0,0
2643847405,625591,PRCREF,TIAA-CREF,Sloan,maceo,Kennedy,NA,U,0,0,1,NA,NA,-0.465272171,131496.29,88,0,90896.29,8750,0.912,11000,-1000,1000,10246.29,4800,1250,11000,9146.29,24050,9750,12050
2803919528,34870764,PRCREF,TIAA-CREF,Jackson,howell,E,NA,U,0,0,1,NA,NA,-1.219812063,2775,8,0,2000,0,1,0,0,0,750,775,750,500,750,750,250,0
2750901064,4841702,PRCREF,TIAA-CREF,Flood,eugene,,NA,U,0,0,1,NA,NA,-0.857036014,42650,16,0,33650,4000,0.894,0,500,2750,32400,2000,5000,0,18600,2000,0,2000
53147070623,28097886,PRCREF,TIAA-CREF,Starks,laura,T,NA,F,0,0,1,NA,NA,-1.561610034,950,3,0,950,0,1,0,0,0,950,0,0,0,950,0,0,0
53738271262,293971,PRCREF,TIAA-CREF,Macaskill,bridget,Ann,NA,F,0,0,1,NA,NA,0.164011267,41350,24,0,11250,20300,0.357,9000,0,0,0,0,0,30250,0,1000,21250,4000
-1,6036638,PRCREF,TIAA-CREF,Eckl,nancy,,NA,F,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,7479467,PRCREF,TIAA-CREF,Forrester,michael,,NA,M,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,10315456,PRCREF,TIAA-CREF,Jacob,nancy,,NA,F,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,24402259,PRCREF,TIAA-CREF,Berkley,forrest,,NA,M,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,34870723,PRCREF,TIAA-CREF,Poterba,james,,NA,M,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
5754658577,5504259,PREFHC,Energy Future Holdings,young,john,f,NA,M,1,0,1,NA,NA,0.47684986,279601.71,94,0,50809,90599,0.359,0,9811.87,27454,36181.86,101756.86,83813.82,69714,12100,3500,42733,30933
4626034432,10127266,PREFHC,Energy Future Holdings,campbell,david,a,NA,M,0,0,1,NA,NA,-0.236309833,112341.02,41,0,26750,7750,0.775,7682,7847,8078.99,19679.28,38182.12,29125.79,18750,8750,250,11950,8000
4647047863,11918852,PREFHC,Energy Future Holdings,burke,james,a,NA,M,0,0,1,NA,NA,0.92723543,61824.34,25,0,1000,21750,0.044,0,0,2770.85,10729.17,25327.2,19913.82,12750,3500,2500,12750,3500
4693072486,11437377,PREFHC,Energy Future Holdings,olson,lyndon,l,NA,M,0,0,1,NA,NA,-0.544846209,1203698.17,421,100,814529,24460.5,0.971,90500,133281.82,205792.01,249214.44,170580.9,110750,251900,72600,112900.4,163600,84000
27816030777,76982,PREFHC,Energy Future Holdings,reilly,william,kane,NA,M,0,0,1,NA,NA,-0.026580946,49800,41,0,0,0,NA,3500,1000,7200,11200,5800,8100,13800,12900,7300,13500,11300
4693073524,672701,PREFHC,Energy Future Holdings,youngblood,kneeland,conner,NA,M,0,0,1,NA,NA,-0.498581725,355277.84,167,0,214058.92,23298.67,0.902,16750,32000,30489.17,115198.67,22200,92900,96898.67,54050,34540,58848.67,27450
4656058978,109617,PREFHC,Energy Future Holdings,lipschultz,marc,s,NA,M,0,0,1,NA,NA,0.697426274,594350,173,0,0,0,NA,5850,43800,80400,104700,111200,230500,211700,33700,47300,178700,50100
4644044115,154278,PREFHC,Energy Future Holdings,bonderman,david,,NA,M,0,0,1,NA,NA,-0.736008353,5154100,428,0,859500,60100,0.935,297500,630500,913750,1264800,1140000,421000,210500,44550,61000,195950,54500
4626033973,29434322,PREFHC,Energy Future Holdings,lebovitz,scott,l,NA,M,0,0,1,NA,NA,NA,22275,1,0,0,0,NA,25,0,0,1750,7500,8000,0,0,0,0,0
3096042265,22894056,PREFHC,Energy Future Holdings,macdougall,michael,g,NA,M,0,0,1,NA,NA,-0.225221159,25400,7,0,10400,2500,0.806,0,0,0,15500,9900,0,5900,0,0,3000,2400
4146366610,2847779,PREFHC,Energy Future Holdings,pontarelli,kenneth,a,NA,M,0,0,1,NA,NA,0.234238891,31550,3,0,2300,5000,0.315,0,0,250,8300,5000,18000,0,0,7300,0,7300
3071023203,135699,PREFHC,Energy Future Holdings,smidt,jonathan,d,NA,M,0,0,1,NA,NA,-0.039760858,22050,17,0,12700,7350,0.633,0,0,750,15300,6000,0,18800,1000,750,15800,3750
3329163932,45040886,PREFHC,Energy Future Holdings,acosta,arcilia,c,NA,U,0,0,1,NA,NA,0.626091798,16100,20,0,7350,8750,0.457,0,1250,2000,3000,8750,1000,4250,0,0,2250,0
4068305610,156448,PREFHC,Energy Future Holdings,ferguson,thomas,d,NA,M,0,0,1,NA,NA,NA,6499.92,0,0,0,0,NA,0,250,250,0,5749.93,249.99,0,0,0,0,0
-1,109617,PREFHC,Energy Future Holdings,lipschulttz,marc,,NA,M,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,256246,PREFHC,Energy Future Holdings,evamd,donald,,NA,M,0,1,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,39443122,PREFHC,Energy Future Holdings,liaw,jeffrey,,NA,M,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,62241787,PREFHC,Energy Future Holdings,freiman,brandon,,NA,M,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
3932838404,1155156,PRFDC,First Data Corporation,Fisher,james,R,NA,M,0,0,1,NA,NA,0.482386416,3650,4,0,1000,2250,0.308,0,0,0,0,0,0,0,2000,1000,0,2000
28439249161,3238513,PRFDC,First Data Corporation,Judge,jonathan,J,NA,M,1,0,1,NA,NA,NA,90400,4,0,0,0,NA,0,0,0,0,0,90400,0,0,52500,0,0
4102312613,715139,PRFDC,First Data Corporation,Olson,tagar,C,NA,U,0,0,1,NA,NA,0.06876891,69500,7,0,6000,3500,0.632,0,0,0,0,2000,67500,6000,0,35000,5000,0
2739894841,977482,PRFDC,First Data Corporation,Forehand,joe,W,NA,M,0,1,1,NA,NA,0.761697959,38625,16,0,2100,14850,0.124,6100,15100,12950,500,0,0,3400,5500,5000,9900,4000
4185394038,600160,PRFDC,First Data Corporation,Nuttall,scott,C,NA,M,0,0,1,NA,NA,0.616775824,247250,27,0,29800,149100,0.167,0,1000,0,120500,11600,114150,27500,35500,57300,22200,2300
4675068533,74248,PRFDC,First Data Corporation,Kravis,henry,R,NA,M,0,0,1,NA,NA,0.550924047,2571594,402,0,85911,1167634,0.069,676600,139528,131420,145100,97166,350849,237740,125066,102340,232636,111710
2306653086,51833498,PRFMCC,Freddie Mac,Lynch,christopher,S,NA,M,0,1,1,Financial,Mortgage Investment,0.854442174,9834,1,0,0,250,0,2222,1917,2550,1750,0,0,0,0,0,0,0
2860955033,347337,PRFMCC,Freddie Mac,Layton,donald,H,NA,M,1,0,1,Financial,Mortgage Investment,0.256719622,185993.8,24,0,8000,69835,0.103,23000,33323.8,0,0,83670,2500,12000,2000,2500,8000,2000
3261164547,285660,PRFMCC,Freddie Mac,Haldeman,charles,Edgar,NA,M,0,0,1,Financial,Mortgage Investment,-0.211657211,26675,1,0,500,500,0.5,475,500,15000,5000,0,0,0,5700,0,0,5200
3787921285,1088844,PRFMCC,Freddie Mac,Bammann,linda,B,NA,M,0,0,1,Financial,Mortgage Investment,NA,250,1,0,0,0,NA,250,0,0,0,0,0,0,250,0,250,0
3726269108,30215075,PRFMCC,Freddie Mac,Retsinas,nicolas,P,NA,M,0,0,1,Financial,Mortgage Investment,-0.892541638,1825,9,0,1825,0,1,300,0,300,0,200,100,500,100,0,100,0
53991147132,1135020,PRFMCC,Freddie Mac,Byrd,carolyn,Hogan,NA,F,0,0,1,Financial,Mortgage Investment,-0.58347376,9640,11,0,9415,0,1,2000,665,4500,2000,200,275,4500,2000,0,3500,1000
3163126972,1160988,PRFMCC,Freddie Mac,Shanks,eugene,B,NA,U,0,0,1,Financial,Mortgage Investment,0.907029789,41400,13,0,100,6800,0.014,500,2000,100,500,0,0,3500,1000,2300,3000,250
4105326540,276215,PRGAPTC,Great Atlantic & Pacific Tea,Haub,christian,Wilhelm,NA,M,0,1,1,NA,NA,-0.049968169,81000,19,0,16100,14300,0.53,5000,1000,3100,4300,51600,15000,1000,17800,14400,14800,10600
3787719341,567287,PRGAPTC,Great Atlantic & Pacific Tea,Kourkoumelis,dan,Plato,NA,M,0,0,1,NA,NA,0.804989603,2850,3,0,350,1000,0.259,0,0,0,0,0,0,0,0,1000,0,1000
3755303183,8049094,PRGAPTC,Great Atlantic & Pacific Tea,Wallock,terrence,J,NA,M,0,0,1,NA,NA,NA,2000,2,0,0,0,NA,0,2000,0,0,0,0,2000,0,0,0,0
4068299455,589584,PRGAPTC,Great Atlantic & Pacific Tea,Barline,john,D,NA,M,0,0,1,NA,NA,-0.955900028,4025,15,0,3100,675,0.821,250,75,0,1350,1050,800,1250,500,0,1750,0
4283507778,589632,PRGAPTC,Great Atlantic & Pacific Tea,Lewis,edward,,NA,M,0,0,1,NA,NA,-0.88689865,611041,255,0,437270,4451,0.99,35930,74905,36525,115240,12300,94240,95726,63380,29500,54901,27450
2653855077,37088796,PRGAPTC,Great Atlantic & Pacific Tea,Casey,thomas,M,NA,M,0,0,1,NA,NA,-0.908625909,13700,8,0,11700,0,1,0,0,6200,4000,0,3500,7700,1500,0,7700,0
53153117777,508078,PRGAPTC,Great Atlantic & Pacific Tea,Rayburn,gregory,F,NA,F,0,0,1,NA,NA,0.643480222,750,2,0,0,750,0,0,750,0,0,0,0,0,750,0,0,750
-1,785862,PRGAPTC,Great Atlantic & Pacific Tea,Mays,gregory,,NA,M,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,1094507,PRGAPTC,Great Atlantic & Pacific Tea,Tart-Bezer,maureen,,NA,F,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,34166823,PRGAPTC,Great Atlantic & Pacific Tea,Guldin,andreas,,NA,M,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4101325724,28043059,PRGLICOA,Guardian Life Insurance Company of America,Mulligan,deanna,M,NA,M,1,0,1,NA,NA,-0.296166725,44291.37,13,0,5000,4250,0.541,1600,3425,3903.86,762.51,6100,23500,6750,3500,2000,5000,2750
4167384194,658968,PRGLICOA,Guardian Life Insurance Company of America,Broatch,robert,Ernest,NA,M,0,0,1,NA,NA,0.183937109,20681,30,0,4000,4806,0.454,0,1111,600,1370,4175,10900,7250,250,1000,6500,0
27485317086,2573153,PRGLICOA,Guardian Life Insurance Company of America,Waite,donald,C,NA,M,0,0,1,NA,NA,0.782085289,1000,1,0,0,1000,0,0,0,0,0,0,1000,0,0,1000,0,1000
2330673629,8577469,PRGLICOA,Guardian Life Insurance Company of America,Somers,john,A,NA,M,0,0,1,NA,NA,-0.020850864,16000,11,0,3000,5000,0.375,8000,0,0,0,0,0,8000,0,0,5000,0
4691075800,788530,PRGLICOA,Guardian Life Insurance Company of America,Guenther,paul,Bernard,NA,M,0,0,1,NA,NA,-0.774972338,410700,174,0,308900,5750,0.982,12000,71500,47100,64100,53550,29850,83800,29400,37900,88850,28050
2837943261,555395,PRGLICOA,Guardian Life Insurance Company of America,Cavanagh,richard,E,NA,M,0,0,1,NA,NA,-1.008286714,13900,24,0,12750,600,0.955,450,1100,3000,3200,2100,100,4750,2000,1000,2750,1000
2268638842,317118,PRGLICOA,Guardial Life Insurance Company of America,Daley,james,E,NA,M,0,0,1,NA,NA,0.821415344,82785,52,0,305,40370,0.007,31250,3970,3600,9900,10050,2565,14600,5300,3000,10850,1500
2760931728,1546088,PRGLICOA,Guardial Life Insurance Company of America,Campbell,lloyd,E,NA,M,0,0,1,NA,NA,-0.388620704,36300,21,0,19800,6000,0.767,4500,2000,6000,10300,0,1000,2000,8300,3500,3000,2000
52601830401,3162811,PRGLICOA,Guardial Life Insurance Company of America,Duncan,deborah,L,NA,F,0,0,1,NA,NA,-1.269368555,14100,4,0,7100,0,1,0,0,0,2300,4800,2000,4800,2300,0,4800,0
4174383931,22451187,PRGLICOA,Guardial Life Insurance Company of America,Squeri,stephen,,NA,M,0,0,1,NA,NA,-0.098239978,61400,8,0,9400,3000,0.758,1000,4000,11000,15000,13400,12000,7000,2000,1000,6000,0
4702113606,4807612,PRGLICOA,Guardian Life Insurance Company of America,Brennan,john,Joseph,NA,M,0,0,1,NA,NA,-0.536075188,393591.75,1145,185,311043,100585,0.756,37020,56175,51533,44703.75,41660,81290,107050,16950,37500,102200,13900
-1,166658,PRGLICOA,Guardian Life Insurance Company of America,Cooper,nancy,,NA,F,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4031281630,9408655,PRGRAY,Graybar Electric Co,Reynolds,robert,A,NA,M,0,1,1,NA,NA,0.95889568,42450,19,0,0,18800,0,0,3500,7000,6800,14500,10650,8000,8300,4500,7000,5000
53115072623,10078028,PRGRAY,Graybar Electric Co,Mazzarella,kathleen,M,NA,F,1,0,1,NA,NA,NA,3750,0,0,0,0,NA,0,0,0,500,1750,1500,0,0,0,0,0
4169383926,10078033,PRGRAY,Graybar Electric Co,DAlessandro,d,Beatty,NA,M,0,0,1,NA,NA,NA,3500,0,0,0,0,NA,0,0,0,500,2000,1000,0,0,0,0,0
4192398213,3053587,PRGRAY,Graybar Electric Co,Giglio,lawrence,R,NA,M,0,0,1,NA,NA,1.271079171,5140,6,0,0,1300,0,0,0,0,1590,900,2650,0,250,500,250,0
3136094205,29475847,PRGRAY,Graybar Electric Co,Lyons,robert,C,NA,M,0,0,1,NA,NA,NA,1500,0,0,0,0,NA,0,0,0,0,500,1000,0,0,0,0,0
4161381650,33200805,PRGRAY,Graybar Electric Co,Geekie,matthew,W,NA,M,0,0,1,NA,NA,NA,3000,0,0,0,0,NA,0,0,0,0,1500,1500,0,0,0,0,0
3772416696,3053590,PRGRAY,Graybar Electric Co,Gurganous,thomas,S,NA,M,0,0,1,NA,NA,NA,1000,0,0,0,0,NA,0,0,0,0,500,500,0,0,0,0,0
2931988147,9638185,PRGRAY,Graybar Electric Co,Cole,r,A,NA,M,0,0,1,NA,NA,NA,1000,0,0,0,0,NA,0,0,0,0,500,500,0,0,0,0,0
2845940197,83195582,PRGRAY,Graybar Electric Co,Harwood,randall,R,NA,M,0,0,1,NA,NA,NA,1000,0,0,0,0,NA,0,0,0,0,500,500,0,0,0,0,0
-1,58649961,PRGRAY,Graybar Electric Co,Propst,beverly,,NA,F,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
5513081778,345544,PRLIB,Liberty Mutual Holding Company,Kelly,edmund,F,NA,M,0,1,1,NA,NA,0.131324518,406541.98,113,0,51300,108550,0.321,13010,56407.1,39633,76808,43968.92,149755.96,30200,26400,81050,18500,6550
4784203050,4300516,PRLIB,Liberty Mutual Holding Company,Long,david,H,NA,M,1,0,1,NA,NA,0.171415799,134697.67,75,0,17925,27449.4,0.395,2860,4568.86,9111.56,24626.04,37985.1,49459.8,24850,11849.4,6000,24549.4,7350
52594833469,568066,PRLIB,Liberty Mutual Holding Company,Heard,marian,L,NA,F,0,0,1,NA,NA,-1.561610034,4950,8,0,1950,0,1,0,0,1000,0,1450,2500,2500,250,0,0,250
5372340202,256202,PRLIB,Liberty Mutual Holding Company,May,thomas,J,NA,M,0,0,1,NA,NA,-0.137831888,73950,116,0,36700,17000,0.683,4300,8250,12750,12550,5250,12000,14750,3000,8550,6750,8500
3111064759,4085404,PRLIB,Liberty Mutual Holding Company,Clough,charles,Ingalls,NA,M,0,0,1,NA,NA,-0.331002745,27700,24,0,9100,5600,0.619,100,1000,2500,0,5000,9500,11000,2000,500,5500,6000
55372302195,7762579,PRLIB,Liberty Mutual Holding Company,Doyle,francis,A,NA,F,0,0,1,NA,NA,-0.80370097,29959,88,0,23660,2600,0.901,3300,6355,3825,1650,4625,900,8350,1200,2000,3550,0
52358676913,229280,PRLIB,Liberty Mutual Holding Company,Rudnick,ellen,A,NA,F,0,0,1,NA,NA,-0.962787313,15300,13,0,4050,500,0.89,250,500,0,11500,800,0,800,3750,0,1050,750
5372277992,761115,PRLIB,Liberty Mutual Holding Company,VanFaasen,william,C,NA,M,0,0,1,NA,NA,-0.772410782,72200,102,0,53950,6750,0.889,9200,14200,5200,10400,6200,6500,21250,10650,13000,15000,9750
5041213183,1981904,PRLIB,Liberty Mutual Holding Company,Manning,john,P,NA,M,0,0,1,NA,NA,-0.772104337,1730996.2,737,0,860485,42609.7,0.953,196005,116550,74982,92688,122642.2,129685,294808,59625,54042,247785,49645
4073305338,554749,PRLIB,Liberty Mutual Holding Company,Donofrio,nicholas,M,NA,M,0,0,1,NA,NA,-0.891317532,98070,48,0,71100,10700,0.869,650,6650,6400,3000,12300,67570,46600,1750,1600,14350,600
3771379724,182185,PRLIB,Liberty Mutual Holding Company,Slark,martin,P,NA,M,0,0,1,NA,NA,0.680484663,4100,9,0,0,3100,0,500,0,0,1100,1500,1000,3600,0,0,2600,1000
-1,673007,PRLIB,Liberty Mutual Holding Company,Babcock,michael,,NA,M,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,6196004,PRLIB,Liberty Mutual Holding Company,Verschuren,annette,,NA,F,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4031286164,8015633,PRLOL,Land O Lakes Inc,Reimer,douglas,NA,NA,M,0,0,1,NA,NA,1.161181463,13097.47,13,0,0,3292.47,0,650,1200,2250,1950,1922.47,2800,250,500,350,250,600
4032285382,8015601,PRLOL,Land O Lakes Inc,Kappelman,peter,NA,NA,M,0,1,1,NA,NA,NA,6000,1,0,0,0,NA,0,300,600,1700,1750,900,250,0,0,0,0
3187141538,8015623,PRLOL,Land O Lakes Inc,Mohr,ronnie,NA,NA,M,0,0,1,NA,NA,1.10545044,7280,5,0,0,625,0,900,900,900,1200,1250,1200,0,0,500,0,500
4021309518,8015585,PRLOL,Land O Lakes Inc,Buys,harley,NA,NA,M,0,0,1,NA,NA,1.2354618,8536.11,2,0,0,200,0,10.45,1611.64,2613.62,1937.22,1005.16,1258.02,0,0,0,0,0
4074312971,8015587,PRLOL,Land O Lakes Inc,Curti,ben,NA,NA,M,0,0,1,NA,NA,0.943462039,60456.09,46,0,0,33490,0,4466.32,5690,9349.77,8550,12500,17100,25600,2450,4750,28150,3400
4646044762,8015603,PRLOL,Land O Lakes Inc,Kasbergen,cornell,NA,NA,M,0,0,1,NA,NA,0.870178959,105270.66,51,0,2500,43650,0.054,12400,9750,23600.79,20667,18894.25,15558.62,24550,5000,9250,26800,8000
4079315513,9897255,PRLOL,Land O Lakes Inc,Richey,richard,NA,NA,M,0,0,1,NA,NA,NA,4000,0,0,0,0,NA,0,300,750,1050,1100,800,0,0,0,0,0
4172384437,13499956,PRLOL,Land O Lakes Inc,Wakefield,thomas,NA,NA,M,0,0,1,NA,NA,NA,9250,1,0,0,0,NA,0,500,1200,1700,2200,2800,250,0,0,0,0
4251438468,26522231,PRLOL,Land O Lakes Inc,Muzzall,ron,NA,NA,M,0,0,1,NA,NA,NA,2100,0,0,0,0,NA,0,0,300,600,600,600,0,0,0,0,0
4138337891,7008595,PRLOL,Land O Lakes Inc,Hager,jim,NA,NA,M,0,0,1,NA,NA,0.969510705,3400,2,0,0,100,0,0,25,375,1200,600,900,0,0,0,0,0
4342704642,33573293,PRLOL,Land O Lakes Inc,Voth,myron,NA,NA,M,0,0,1,NA,NA,NA,2750,0,0,0,0,NA,0,0,0,600,850,1000,0,0,0,0,0
4123330539,38611353,PRLOL,Land O Lakes Inc,Wanner,alfred,NA,NA,M,0,0,1,NA,NA,1.218018161,6785,8,0,0,300,0,0,0,85,850,1250,4100,0,0,325,0,0
4036283383,5960940,PRLOL,Land O Lakes Inc,Andresen,dave,NA,NA,M,0,0,1,NA,NA,NA,1800,0,0,0,0,NA,0,0,0,0,600,900,0,0,0,0,0
4021270741,53421351,PRLOL,Land O Lakes Inc,Wedepohl,wayne,NA,NA,M,0,0,1,NA,NA,NA,1250,0,0,0,0,NA,0,0,0,0,200,950,0,0,0,0,0
4075300150,53421395,PRLOL,Land O Lakes Inc,Deatherage,james,NA,NA,M,0,0,1,NA,NA,1.022604233,9300,9,0,150,1400,0.097,350,200,300,375,2200,5425,0,200,0,200,0
4647052692,53421522,PRLOL,Land O Lakes Inc,Christenson,mark,NA,NA,M,0,0,1,NA,NA,NA,17073,4,0,500,0,1,0,0,500,400,4500,11673,750,0,1023,750,0
4066298098,60744626,PRLOL,Land O Lakes Inc,Berning,mark,NA,NA,M,0,0,1,NA,NA,NA,3625.17,0,0,0,0,NA,0,0,0,0,1200,1825.17,0,0,0,0,0
4057289743,83528509,PRLOL,Land O Lakes Inc,Troike,jeff,NA,NA,M,0,0,1,NA,NA,1.143512321,6225,5,0,0,1000,0,0,0,0,0,850,3875,1000,500,0,500,750
4122340977,128391070,PRLOL,Land O Lakes Inc,Mancebo,stephen,NA,NA,M,0,0,1,NA,NA,0.94755782,2100,1,0,0,500,0,0,0,0,0,300,1800,0,0,500,500,0
4068305949,128391085,PRLOL,Land O Lakes Inc,Fernandes,joey,NA,NA,M,0,0,1,NA,NA,0.906847489,78108.32,30,0,0,9640,0,3000,2700,21208.49,18748.44,18140.57,12817.35,4250,1750,3290,7790,1250
2625844964,128391304,PRLOL,Land O Lakes Inc,Brand,rick,NA,NA,M,0,0,1,NA,NA,NA,900,0,0,0,0,NA,0,0,0,0,300,600,0,0,0,0,0
4012258590,171306413,PRLOL,Land O Lakes Inc,Ransom,levi,NA,NA,M,0,0,1,NA,NA,NA,2531.6,0,0,0,0,NA,0,0,93.91,169.7,347.18,1735.99,0,0,0,0,0
4177391638,171306656,PRLOL,Land O Lakes Inc,Avila,xavier,NA,NA,M,0,0,1,NA,NA,0.95141445,3911.05,8,0,0,2700,0,1466.58,500,0,344.47,250,850,1500,250,950,2300,400
5442821511,3615024,PRMED,Medco Health Solutions Inc,Snow,david,B,NA,M,1,1,1,NA,NA,0.14871359,172169.24,30,0,6600,13100,0.335,10150,13361.58,10000,11000,11884.62,98323.04,10750,1000,55500,6750,2000
4068299712,4289021,PRMED,Medco Health Solutions Inc,Barker,howard,W,NA,M,0,0,1,NA,NA,NA,15000,0,0,0,0,NA,0,0,0,0,15000,0,0,0,0,0,0
2996013704,593555,PRMED,Medco Health Solutions Inc,Goldstein,michael,,NA,M,0,0,1,NA,NA,-0.224738978,632325.02,543,100,285754.66,117290,0.709,93587.95,59510.26,62708.27,173750.27,60258.94,54994.33,94652.66,88435,60758,85449.66,47375
2552796133,79704,PRMED,Medco Health Solutions Inc,Cassis,john,L,NA,M,0,0,1,NA,NA,0.100946887,11500,5,0,1000,2250,0.308,1250,250,3000,1000,3000,0,250,1000,2000,250,3000
3171114431,233004,PRMED,Medco Health Solutions Inc,Stevens,david,D,NA,M,0,0,1,NA,NA,-0.056512437,24500,5,0,5500,1000,0.846,0,1000,4500,3000,16000,0,1000,2000,0,1000,2000
4339689964,541042,PRMED,Medco Health Solutions Inc,Roper,william,L,NA,M,0,0,1,NA,NA,0.152976946,111150,34,0,17750,26600,0.4,1250,6900,20900,27000,29500,22500,30750,4000,1000,17150,3000
3112069656,143713,PRMED,Medco Health Solutions Inc,Lillis,charles,M,NA,M,0,0,1,NA,NA,0.504366793,214050,49,0,18550,168500,0.099,0,4000,2000,15800,72250,80300,9700,7950,54250,7100,54700
54020267943,6967981,PRMED,Medco Health Solutions Inc,Wilson,blenda,J,NA,F,0,0,1,NA,NA,-1.155910524,15343,48,0,5853,0,1,50,2000,1000,5208,5030,1055,1505,1650,1300,500,500
54085311687,234089,PRMED,Medco Health Solutions Inc,Potter,myrtle,S,NA,F,0,0,1,NA,NA,-1.310237087,139340.24,23,0,120840,0,1,1208.43,1666.8,10125.01,90100,23740,12500,10240,33100,0,2740,0
4356724887,4289073,PRMMH,Motorola Mobility Holdings,Jha,sanjay,K,NA,M,0,1,1,NA,NA,-1.044217331,27156,3,0,4300,0,1,0,5000,0,2300,11408,8448,2300,0,0,2300,0
3208140045,1502551,PRMMH,Motorola Mobility Holdings,Stengel,james,R,NA,M,0,0,1,NA,NA,0.602529152,67029.48,2,0,0,250,0,7493.28,20983.84,19983.84,18318.52,250,0,0,250,0,250,0
